timestamp,open,high,low,close,volume
2025-06-11 02:00:00,163.9819086230463,163.9819086230463,163.9819086230463,163.9819086230463,10956068239.435764
2025-06-11 03:00:00,164.20630981349052,164.20630981349052,164.20630981349052,164.20630981349052,11250522636.848581
2025-06-11 04:00:00,167.12892338054553,167.12892338054553,167.12892338054553,167.12892338054553,11767533579.640095
2025-06-11 05:00:00,165.10946093319168,165.10946093319168,165.10946093319168,165.10946093319168,11936402611.408264
2025-06-11 06:00:00,164.93581420992282,164.93581420992282,164.93581420992282,164.93581420992282,11845632471.04207
2025-06-11 07:00:00,165.93527786764486,165.93527786764486,165.93527786764486,165.93527786764486,11992679443.826359
2025-06-11 08:00:00,166.67508324595,166.67508324595,166.67508324595,166.67508324595,12168663214.621244
2025-06-11 09:00:00,165.77210486183125,165.77210486183125,165.77210486183125,165.77210486183125,12264792240.589693
2025-06-11 10:00:00,165.1956297668705,165.1956297668705,165.1956297668705,165.1956297668705,12536521376.783884
2025-06-11 11:00:00,164.50228126418673,164.50228126418673,164.50228126418673,164.50228126418673,12408588758.898825
2025-06-11 12:00:00,164.39128248500685,164.39128248500685,164.39128248500685,164.39128248500685,12068164640.247051
2025-06-11 13:00:00,167.03346116602648,167.03346116602648,167.03346116602648,167.03346116602648,12545622259.821102
2025-06-11 14:00:00,165.98811900848128,165.98811900848128,165.98811900848128,165.98811900848128,12623603813.773487
2025-06-11 15:00:00,167.03266666617245,167.03266666617245,167.03266666617245,167.03266666617245,10156114291.51381
2025-06-11 16:00:00,166.93718592762025,166.93718592762025,166.93718592762025,166.93718592762025,12860415348.252232
2025-06-11 17:00:00,166.8303887743646,166.8303887743646,166.8303887743646,166.8303887743646,13171747781.570635
2025-06-11 18:00:00,164.3741272292907,164.3741272292907,164.3741272292907,164.3741272292907,11061634466.619358
2025-06-11 19:00:00,163.63923230820765,163.63923230820765,163.63923230820765,163.63923230820765,13273293108.42774
2025-06-11 20:00:00,162.73297516742932,162.73297516742932,162.73297516742932,162.73297516742932,12115697823.481236
2025-06-11 21:00:00,163.209277783656,163.209277783656,163.209277783656,163.209277783656,11888522090.526768
2025-06-11 22:00:00,160.94603147933884,160.94603147933884,160.94603147933884,160.94603147933884,11695725075.176888
2025-06-11 23:00:00,160.08070777861334,160.08070777861334,160.08070777861334,160.08070777861334,11695433111.610828
2025-06-12 00:00:00,161.03325643236195,161.03325643236195,161.03325643236195,161.03325643236195,11559361648.807302
2025-06-12 01:00:00,160.8774303888324,160.8774303888324,160.8774303888324,160.8774303888324,10732317361.531921
2025-06-12 02:00:00,160.33170853222276,160.33170853222276,160.33170853222276,160.33170853222276,11427636639.668638
2025-06-12 03:00:00,159.91422994215873,159.91422994215873,159.91422994215873,159.91422994215873,11055246600.643988
2025-06-12 04:00:00,159.94586766558277,159.94586766558277,159.94586766558277,159.94586766558277,10620249337.912333
2025-06-12 05:00:00,159.95049032597572,159.95049032597572,159.95049032597572,159.95049032597572,10475126282.5741
2025-06-12 06:00:00,159.4339582891906,159.4339582891906,159.4339582891906,159.4339582891906,10506496923.322903
2025-06-12 07:00:00,159.35512070106296,159.35512070106296,159.35512070106296,159.35512070106296,10298215036.122143
2025-06-12 08:00:00,158.8405302413346,158.8405302413346,158.8405302413346,158.8405302413346,10184426101.760891
2025-06-12 09:00:00,159.43614855807454,159.43614855807454,159.43614855807454,159.43614855807454,10226795192.35229
2025-06-12 10:00:00,159.65714979575358,159.65714979575358,159.65714979575358,159.65714979575358,9880800082.133192
2025-06-12 11:00:00,158.92722165289916,158.92722165289916,158.92722165289916,158.92722165289916,9757218622.811768
2025-06-12 12:00:00,157.76631869941315,157.76631869941315,157.76631869941315,157.76631869941315,9574191952.479683
2025-06-12 13:00:00,158.71217630110033,158.71217630110033,158.71217630110033,158.71217630110033,8023315592.336366
2025-06-12 14:00:00,158.70592884275712,158.70592884275712,158.70592884275712,158.70592884275712,8805416205.403982
2025-06-12 15:00:00,160.1597762088316,160.1597762088316,160.1597762088316,160.1597762088316,8505468518.078112
2025-06-12 16:00:00,156.95141940238707,156.95141940238707,156.95141940238707,156.95141940238707,7417464411.866997
2025-06-12 17:00:00,158.23971080991763,158.23971080991763,158.23971080991763,158.23971080991763,8336914895.969832
2025-06-12 18:00:00,160.0571829457579,160.0571829457579,160.0571829457579,160.0571829457579,8238579126.531815
2025-06-12 19:00:00,157.74577979692478,157.74577979692478,157.74577979692478,157.74577979692478,7844078215.228142
2025-06-12 20:00:00,154.95007933622563,154.95007933622563,154.95007933622563,154.95007933622563,7602310307.143459
2025-06-12 21:00:00,152.88643390292663,152.88643390292663,152.88643390292663,152.88643390292663,8184946357.087085
2025-06-12 22:00:00,152.94595443863273,152.94595443863273,152.94595443863273,152.94595443863273,8439385718.974063
2025-06-12 23:00:00,152.49720470921662,152.49720470921662,152.49720470921662,152.49720470921662,7999025452.531939
2025-06-13 00:00:00,152.59908391651598,152.59908391651598,152.59908391651598,152.59908391651598,7956240425.575116
2025-06-13 01:00:00,145.17037818345085,145.17037818345085,145.17037818345085,145.17037818345085,8747312656.214375
2025-06-13 02:00:00,143.44511031983149,143.44511031983149,143.44511031983149,143.44511031983149,10933877824.425287
2025-06-13 03:00:00,142.6289676886977,142.6289676886977,142.6289676886977,142.6289676886977,11481954182.473816
2025-06-13 04:00:00,144.65071651681623,144.65071651681623,144.65071651681623,144.65071651681623,11866443839.714739
2025-06-13 05:00:00,144.35932305355016,144.35932305355016,144.35932305355016,144.35932305355016,12018327549.09954
2025-06-13 06:00:00,143.9863028328253,143.9863028328253,143.9863028328253,143.9863028328253,12155322587.835306
2025-06-13 07:00:00,144.49947058341488,144.49947058341488,144.49947058341488,144.49947058341488,12396028756.624804
2025-06-13 08:00:00,145.15836998777021,145.15836998777021,145.15836998777021,145.15836998777021,12671472728.659336
2025-06-13 09:00:00,144.89044106498926,144.89044106498926,144.89044106498926,144.89044106498926,10145086591.73407
2025-06-13 10:00:00,144.80254893357974,144.80254893357974,144.80254893357974,144.80254893357974,13177146115.197592
2025-06-13 11:00:00,144.84683792448672,144.84683792448672,144.84683792448672,144.84683792448672,13341108660.755602
2025-06-13 12:00:00,145.3539577814692,145.3539577814692,145.3539577814692,145.3539577814692,13362482607.324402
2025-06-13 13:00:00,145.2787357975951,145.2787357975951,145.2787357975951,145.2787357975951,13435036610.501898
2025-06-13 14:00:00,145.6692006435052,145.6692006435052,145.6692006435052,145.6692006435052,13610508482.17588
2025-06-13 15:00:00,146.22458469912817,146.22458469912817,146.22458469912817,146.22458469912817,13438270425.616259
2025-06-13 16:00:00,147.21198684633745,147.21198684633745,147.21198684633745,147.21198684633745,13917491880.825844
2025-06-13 17:00:00,147.32499109238574,147.32499109238574,147.32499109238574,147.32499109238574,14106051355.491907
2025-06-13 18:00:00,146.35042057475965,146.35042057475965,146.35042057475965,146.35042057475965,14226975650.774195
2025-06-13 19:00:00,145.18113664611542,145.18113664611542,145.18113664611542,145.18113664611542,14310800457.635653
2025-06-13 20:00:00,145.09068297856587,145.09068297856587,145.09068297856587,145.09068297856587,14274007610.088825
2025-06-13 21:00:00,147.23919559112144,147.23919559112144,147.23919559112144,147.23919559112144,14051121395.408155
2025-06-13 22:00:00,147.20280696288933,147.20280696288933,147.20280696288933,147.20280696288933,13886382593.536705
2025-06-13 23:00:00,147.81288090823634,147.81288090823634,147.81288090823634,147.81288090823634,13822756341.990759
2025-06-14 00:00:00,148.60593709423736,148.60593709423736,148.60593709423736,148.60593709423736,13745040412.613653
2025-06-14 01:00:00,148.15230330885197,148.15230330885197,148.15230330885197,148.15230330885197,11864229057.918684
2025-06-14 02:00:00,146.95888837515045,146.95888837515045,146.95888837515045,146.95888837515045,10453243216.455214
2025-06-14 03:00:00,146.62230652009998,146.62230652009998,146.62230652009998,146.62230652009998,9887042850.792732
2025-06-14 04:00:00,146.80894864580833,146.80894864580833,146.80894864580833,146.80894864580833,9421486719.151575
2025-06-14 05:00:00,146.8254053164512,146.8254053164512,146.8254053164512,146.8254053164512,9125562936.975718
2025-06-14 06:00:00,146.95119190033247,146.95119190033247,146.95119190033247,146.95119190033247,8863140303.006191
2025-06-14 07:00:00,146.29981660036108,146.29981660036108,146.29981660036108,146.29981660036108,8601998938.216604
2025-06-14 08:00:00,146.25345080865495,146.25345080865495,146.25345080865495,146.25345080865495,8227831697.138905
2025-06-14 09:00:00,145.79890629776156,145.79890629776156,145.79890629776156,145.79890629776156,7854650289.727046
2025-06-14 10:00:00,145.1569927309189,145.1569927309189,145.1569927309189,145.1569927309189,7549738068.398813
2025-06-14 11:00:00,145.71071538581435,145.71071538581435,145.71071538581435,145.71071538581435,7287973551.58078
2025-06-14 12:00:00,145.7709776690506,145.7709776690506,145.7709776690506,145.7709776690506,7124445035.845501
2025-06-14 13:00:00,145.231368274547,145.231368274547,145.231368274547,145.231368274547,6876958082.56856
2025-06-14 14:00:00,145.48017692380478,145.48017692380478,145.48017692380478,145.48017692380478,6547244317.035174
2025-06-14 15:00:00,145.30076518155758,145.30076518155758,145.30076518155758,145.30076518155758,6116138446.520432
2025-06-14 16:00:00,144.3461452954016,144.3461452954016,144.3461452954016,144.3461452954016,5855948682.804679
2025-06-14 17:00:00,143.36030674067558,143.36030674067558,143.36030674067558,143.36030674067558,5654651926.638368
2025-06-14 18:00:00,144.39458972109594,144.39458972109594,144.39458972109594,144.39458972109594,4629239235.78031
2025-06-14 19:00:00,143.85462414815308,143.85462414815308,143.85462414815308,143.85462414815308,5158957373.856347
2025-06-14 20:00:00,143.7235153099461,143.7235153099461,143.7235153099461,143.7235153099461,4908001129.926649
2025-06-14 21:00:00,142.8500042985497,142.8500042985497,142.8500042985497,142.8500042985497,4735808992.793001
2025-06-14 22:00:00,144.3838726231548,144.3838726231548,144.3838726231548,144.3838726231548,4711521760.452009
2025-06-14 23:00:00,144.3041533130284,144.3041533130284,144.3041533130284,144.3041533130284,4695493899.409175
2025-06-15 00:00:00,144.7210910133083,144.7210910133083,144.7210910133083,144.7210910133083,4675169678.316524
2025-06-15 01:00:00,145.74613241125354,145.74613241125354,145.74613241125354,145.74613241125354,4635988594.469809
2025-06-15 02:00:00,145.12783957281044,145.12783957281044,145.12783957281044,145.12783957281044,4606374355.445754
2025-06-15 03:00:00,145.6101861305716,145.6101861305716,145.6101861305716,145.6101861305716,4588931099.96706
2025-06-15 04:00:00,145.7874009320327,145.7874009320327,145.7874009320327,145.7874009320327,4540604094.216246
2025-06-15 05:00:00,146.3013957765137,146.3013957765137,146.3013957765137,146.3013957765137,4585716605.858781
2025-06-15 06:00:00,147.4163560361344,147.4163560361344,147.4163560361344,147.4163560361344,4813175258.670796
2025-06-15 07:00:00,146.52475249149276,146.52475249149276,146.52475249149276,146.52475249149276,4959169979.115063
2025-06-15 08:00:00,146.07868824757188,146.07868824757188,146.07868824757188,146.07868824757188,4942551826.620213
2025-06-15 09:00:00,145.3786539623857,145.3786539623857,145.3786539623857,145.3786539623857,4907541582.894512
2025-06-15 10:00:00,144.45481201560645,144.45481201560645,144.45481201560645,144.45481201560645,4990805280.648695
2025-06-15 11:00:00,145.80483996502144,145.80483996502144,145.80483996502144,145.80483996502144,4946025555.0738945
2025-06-15 12:00:00,146.33370766281098,146.33370766281098,146.33370766281098,146.33370766281098,5217301999.781537
2025-06-15 13:00:00,147.3462841369248,147.3462841369248,147.3462841369248,147.3462841369248,5276207956.211662
2025-06-15 14:00:00,148.39852145982474,148.39852145982474,148.39852145982474,148.39852145982474,5404622480.36542
2025-06-15 15:00:00,151.75912372971797,151.75912372971797,151.75912372971797,151.75912372971797,5079292465.211225
2025-06-15 16:00:00,151.1631360453211,151.1631360453211,151.1631360453211,151.1631360453211,6767635335.009444
2025-06-15 17:00:00,151.81920920178865,151.81920920178865,151.81920920178865,151.81920920178865,6738489012.872781
2025-06-15 18:00:00,152.3477156881299,152.3477156881299,152.3477156881299,152.3477156881299,6865651577.905431
2025-06-15 19:00:00,152.59889790698526,152.59889790698526,152.59889790698526,152.59889790698526,6927675243.9287615
2025-06-15 20:00:00,152.24622522398943,152.24622522398943,152.24622522398943,152.24622522398943,7076310899.308402
2025-06-15 21:00:00,149.03011161052055,149.03011161052055,149.03011161052055,149.03011161052055,7333450548.494336
2025-06-15 22:00:00,150.53223214329526,150.53223214329526,150.53223214329526,150.53223214329526,7410092753.243867
2025-06-15 23:00:00,152.11673393622087,152.11673393622087,152.11673393622087,152.11673393622087,7689831044.564775
2025-06-16 00:00:00,152.8068317762883,152.8068317762883,152.8068317762883,152.8068317762883,7821576435.696448
2025-06-16 01:00:00,151.90764185434233,151.90764185434233,151.90764185434233,151.90764185434233,8136481298.87893
2025-06-16 02:00:00,156.13666168398728,156.13666168398728,156.13666168398728,156.13666168398728,9056083212.40967
2025-06-16 03:00:00,155.83884584001194,155.83884584001194,155.83884584001194,155.83884584001194,9526388276.038368
2025-06-16 04:00:00,155.63406074895616,155.63406074895616,155.63406074895616,155.63406074895616,9632184051.27214
2025-06-16 05:00:00,156.92431543793316,156.92431543793316,156.92431543793316,156.92431543793316,9823528804.24797
2025-06-16 06:00:00,156.93504844529008,156.93504844529008,156.93504844529008,156.93504844529008,9919970040.579233
2025-06-16 07:00:00,156.5695009503442,156.5695009503442,156.5695009503442,156.5695009503442,9830190050.553062
2025-06-16 08:00:00,157.2073137592135,157.2073137592135,157.2073137592135,157.2073137592135,9897697793.43972
2025-06-16 09:00:00,156.87603091684662,156.87603091684662,156.87603091684662,156.87603091684662,9947998586.007141
2025-06-16 10:00:00,156.39960939570867,156.39960939570867,156.39960939570867,156.39960939570867,9975337046.461254
2025-06-16 11:00:00,156.0639154549836,156.0639154549836,156.0639154549836,156.0639154549836,9728039809.556408
2025-06-16 12:00:00,156.39543816671352,156.39543816671352,156.39543816671352,156.39543816671352,10267091380.08355
2025-06-16 13:00:00,155.47388643363954,155.47388643363954,155.47388643363954,155.47388643363954,10349933999.353632
2025-06-16 14:00:00,156.36596781582503,156.36596781582503,156.36596781582503,156.36596781582503,10428182703.554192
2025-06-16 15:00:00,156.6925216836,156.6925216836,156.6925216836,156.6925216836,10240699059.293514
2025-06-16 16:00:00,156.79058850073312,156.79058850073312,156.79058850073312,156.79058850073312,9940429882.246925
2025-06-16 17:00:00,157.50906382707558,157.50906382707558,157.50906382707558,157.50906382707558,9720515066.072512
2025-06-16 18:00:00,157.43068747939665,157.43068747939665,157.43068747939665,157.43068747939665,9711469007.40992
2025-06-16 19:00:00,157.76022366167484,157.76022366167484,157.76022366167484,157.76022366167484,9699260986.318825
2025-06-16 20:00:00,157.55617727828994,157.55617727828994,157.55617727828994,157.55617727828994,9702337075.905308
2025-06-16 21:00:00,157.43781801516425,157.43781801516425,157.43781801516425,157.43781801516425,8149888190.020885
2025-06-16 22:00:00,156.8863062859663,156.8863062859663,156.8863062859663,156.8863062859663,9372844830.393547
2025-06-16 23:00:00,153.06050580525653,153.06050580525653,153.06050580525653,153.06050580525653,9393474424.376307
2025-06-17 00:00:00,150.91948379605867,150.91948379605867,150.91948379605867,150.91948379605867,10217539492.036
2025-06-17 01:00:00,151.07911001628455,151.07911001628455,151.07911001628455,151.07911001628455,10670772809.286497
2025-06-17 02:00:00,151.7902415531673,151.7902415531673,151.7902415531673,151.7902415531673,10575398996.282207
2025-06-17 03:00:00,152.162802270643,152.162802270643,152.162802270643,152.162802270643,10232231858.90672
2025-06-17 04:00:00,153.3203809245851,153.3203809245851,153.3203809245851,153.3203809245851,10241198279.061909
2025-06-17 05:00:00,153.0730112978897,153.0730112978897,153.0730112978897,153.0730112978897,10169650958.099411
2025-06-17 06:00:00,153.53313447823191,153.53313447823191,153.53313447823191,153.53313447823191,10031531773.190405
2025-06-17 07:00:00,153.0427462208847,153.0427462208847,153.0427462208847,153.0427462208847,10038959730.735357
2025-06-17 08:00:00,152.8927192138737,152.8927192138737,152.8927192138737,152.8927192138737,10069272908.450155
2025-06-17 09:00:00,151.66148504716895,151.66148504716895,151.66148504716895,151.66148504716895,10105849207.329327
2025-06-17 10:00:00,151.3181915368275,151.3181915368275,151.3181915368275,151.3181915368275,10270195240.13744
2025-06-17 11:00:00,151.02953630906975,151.02953630906975,151.02953630906975,151.02953630906975,10237201857.564005
2025-06-17 12:00:00,150.41042144174287,150.41042144174287,150.41042144174287,150.41042144174287,9988701917.23928
2025-06-17 13:00:00,150.3975234442073,150.3975234442073,150.3975234442073,150.3975234442073,9929213756.669771
2025-06-17 14:00:00,149.62600553568686,149.62600553568686,149.62600553568686,149.62600553568686,9864373288.530754
2025-06-17 15:00:00,149.40607227480993,149.40607227480993,149.40607227480993,149.40607227480993,9729989140.036858
2025-06-17 16:00:00,147.5231498237084,147.5231498237084,147.5231498237084,147.5231498237084,9904711102.568573
2025-06-17 17:00:00,146.2488853463953,146.2488853463953,146.2488853463953,146.2488853463953,9006931883.972055
2025-06-17 18:00:00,146.40729163045455,146.40729163045455,146.40729163045455,146.40729163045455,10486138869.927158
2025-06-17 19:00:00,147.4606022481061,147.4606022481061,147.4606022481061,147.4606022481061,10718485616.577248
2025-06-17 20:00:00,149.12669345131178,149.12669345131178,149.12669345131178,149.12669345131178,11002617523.52297
2025-06-17 21:00:00,148.65330177754186,148.65330177754186,148.65330177754186,148.65330177754186,10870912467.528946
2025-06-17 22:00:00,147.87920712675668,147.87920712675668,147.87920712675668,147.87920712675668,11108625361.754045
2025-06-17 23:00:00,146.73556797888924,146.73556797888924,146.73556797888924,146.73556797888924,10671197194.077547
2025-06-18 00:00:00,147.70907796773494,147.70907796773494,147.70907796773494,147.70907796773494,10117719550.042057
2025-06-18 01:00:00,148.1125520554111,148.1125520554111,148.1125520554111,148.1125520554111,9120693739.558651
2025-06-18 02:00:00,147.66183383816022,147.66183383816022,147.66183383816022,147.66183383816022,9002040876.259676
2025-06-18 03:00:00,147.82914278453123,147.82914278453123,147.82914278453123,147.82914278453123,8762540289.934649
2025-06-18 04:00:00,148.383963013395,148.383963013395,148.383963013395,148.383963013395,8609600913.883232
2025-06-18 05:00:00,148.8383444900218,148.8383444900218,148.8383444900218,148.8383444900218,8585463787.887601
2025-06-18 06:00:00,148.43564608287966,148.43564608287966,148.43564608287966,148.43564608287966,8504898528.722024
2025-06-18 07:00:00,147.22560226517498,147.22560226517498,147.22560226517498,147.22560226517498,8460170603.442079
2025-06-18 08:00:00,147.83712659304103,147.83712659304103,147.83712659304103,147.83712659304103,8410658984.340396
2025-06-18 09:00:00,147.61312073571062,147.61312073571062,147.61312073571062,147.61312073571062,8326915026.8604355
2025-06-18 10:00:00,147.37076237181483,147.37076237181483,147.37076237181483,147.37076237181483,8189765790.2678175
2025-06-18 11:00:00,145.93515640598966,145.93515640598966,145.93515640598966,145.93515640598966,8197352045.977255
2025-06-18 12:00:00,146.4348817014341,146.4348817014341,146.4348817014341,146.4348817014341,8219106922.351015
2025-06-18 13:00:00,145.3074156993883,145.3074156993883,145.3074156993883,145.3074156993883,8214354037.386702
2025-06-18 14:00:00,145.159473426624,145.159473426624,145.159473426624,145.159473426624,8575169253.553917
2025-06-18 15:00:00,145.3845577397419,145.3845577397419,145.3845577397419,145.3845577397419,8836624431.010122
2025-06-18 16:00:00,145.72098317261356,145.72098317261356,145.72098317261356,145.72098317261356,8509982862.4810705
2025-06-18 17:00:00,144.70889492886485,144.70889492886485,144.70889492886485,144.70889492886485,8230839531.416873
2025-06-18 18:00:00,145.63873058582357,145.63873058582357,145.63873058582357,145.63873058582357,7865998943.859189
2025-06-18 19:00:00,144.66080603858734,144.66080603858734,144.66080603858734,144.66080603858734,8336831967.318843
2025-06-18 20:00:00,145.08548004030567,145.08548004030567,145.08548004030567,145.08548004030567,8376283563.299686
2025-06-18 21:00:00,147.47948615894256,147.47948615894256,147.47948615894256,147.47948615894256,8258144557.108021
2025-06-18 22:00:00,147.34588361282934,147.34588361282934,147.34588361282934,147.34588361282934,8257989622.038845
2025-06-18 23:00:00,147.55567340057087,147.55567340057087,147.55567340057087,147.55567340057087,8306406116.580469
2025-06-19 00:00:00,146.3566105516035,146.3566105516035,146.3566105516035,146.3566105516035,8283492913.812577
2025-06-19 01:00:00,147.16783260875297,147.16783260875297,147.16783260875297,147.16783260875297,8341357494.775586
2025-06-19 02:00:00,145.8085642375758,145.8085642375758,145.8085642375758,145.8085642375758,8338742904.193609
2025-06-19 03:00:00,145.79828598883935,145.79828598883935,145.79828598883935,145.79828598883935,8186245354.008294
2025-06-19 04:00:00,146.50877006495153,146.50877006495153,146.50877006495153,146.50877006495153,8395812084.485948
2025-06-19 05:00:00,146.3823888837404,146.3823888837404,146.3823888837404,146.3823888837404,8361428303.439578
2025-06-19 06:00:00,146.21237378420338,146.21237378420338,146.21237378420338,146.21237378420338,8620705612.048615
2025-06-19 07:00:00,145.17320108141905,145.17320108141905,145.17320108141905,145.17320108141905,8631010046.74951
2025-06-19 08:00:00,145.18492342622594,145.18492342622594,145.18492342622594,145.18492342622594,8768924148.696888
2025-06-19 09:00:00,145.3649254935879,145.3649254935879,145.3649254935879,145.3649254935879,8671514242.674635
2025-06-19 10:00:00,146.0564597020308,146.0564597020308,146.0564597020308,146.0564597020308,8686247012.573847
2025-06-19 11:00:00,146.15205030566702,146.15205030566702,146.15205030566702,146.15205030566702,8662969908.194569
2025-06-19 12:00:00,145.12382195269277,145.12382195269277,145.12382195269277,145.12382195269277,8538722126.789141
2025-06-19 13:00:00,145.20325190364002,145.20325190364002,145.20325190364002,145.20325190364002,8386304993.297838
2025-06-19 14:00:00,143.97102692270605,143.97102692270605,143.97102692270605,143.97102692270605,7595998144.281604
2025-06-19 15:00:00,143.27447723395753,143.27447723395753,143.27447723395753,143.27447723395753,7841106629.34393
2025-06-19 16:00:00,143.21867095688674,143.21867095688674,143.21867095688674,143.21867095688674,7670374642.727753
2025-06-19 17:00:00,143.4973051592371,143.4973051592371,143.4973051592371,143.4973051592371,7607822456.052872
2025-06-19 18:00:00,144.89993164783593,144.89993164783593,144.89993164783593,144.89993164783593,7592426998.425717
2025-06-19 19:00:00,145.11935615554847,145.11935615554847,145.11935615554847,145.11935615554847,7399911601.220186
2025-06-19 20:00:00,145.55576899616287,145.55576899616287,145.55576899616287,145.55576899616287,6926253354.794328
2025-06-19 21:00:00,145.2997142688159,145.2997142688159,145.2997142688159,145.2997142688159,6742149294.962891
2025-06-19 22:00:00,145.7765886127419,145.7765886127419,145.7765886127419,145.7765886127419,6661376861.381462
2025-06-19 23:00:00,146.81908282697123,146.81908282697123,146.81908282697123,146.81908282697123,5974166801.651245
2025-06-20 00:00:00,147.07450028681964,147.07450028681964,147.07450028681964,147.07450028681964,6624096301.779064
2025-06-20 01:00:00,146.98383187228453,146.98383187228453,146.98383187228453,146.98383187228453,6562424158.8345
2025-06-20 02:00:00,147.07167672474964,147.07167672474964,147.07167672474964,147.07167672474964,5477550972.599202
2025-06-20 03:00:00,145.86326747351197,145.86326747351197,145.86326747351197,145.86326747351197,6207677332.347302
2025-06-20 04:00:00,145.51862766261667,145.51862766261667,145.51862766261667,145.51862766261667,6262734296.064757
2025-06-20 05:00:00,144.54671248234354,144.54671248234354,144.54671248234354,144.54671248234354,6270953073.123141
2025-06-20 06:00:00,145.39925095354428,145.39925095354428,145.39925095354428,145.39925095354428,6109737138.588963
2025-06-20 07:00:00,145.48569867379743,145.48569867379743,145.48569867379743,145.48569867379743,5800017110.325949
2025-06-20 08:00:00,147.36501561383886,147.36501561383886,147.36501561383886,147.36501561383886,5894871174.2477865
2025-06-20 09:00:00,147.36499014925863,147.36499014925863,147.36499014925863,147.36499014925863,6176441735.812396
2025-06-20 10:00:00,147.72986620473313,147.72986620473313,147.72986620473313,147.72986620473313,5957820972.344529
2025-06-20 11:00:00,148.55151913812048,148.55151913812048,148.55151913812048,148.55151913812048,6239430471.182037
2025-06-20 12:00:00,148.2083617047754,148.2083617047754,148.2083617047754,148.2083617047754,5384314844.507688
2025-06-20 13:00:00,147.6464752642821,147.6464752642821,147.6464752642821,147.6464752642821,6270907239.548159
2025-06-20 14:00:00,146.71851505404805,146.71851505404805,146.71851505404805,146.71851505404805,5394371911.447907
2025-06-20 15:00:00,144.69658153712706,144.69658153712706,144.69658153712706,144.69658153712706,6441384331.976123
2025-06-20 16:00:00,142.9674699242795,142.9674699242795,142.9674699242795,142.9674699242795,6845419953.188091
2025-06-20 17:00:00,142.36052299901556,142.36052299901556,142.36052299901556,142.36052299901556,7238351653.851122
2025-06-20 18:00:00,137.83596122869258,137.83596122869258,137.83596122869258,137.83596122869258,9135287100.325773
2025-06-20 19:00:00,139.24996751248926,139.24996751248926,139.24996751248926,139.24996751248926,9494301429.739206
2025-06-20 20:00:00,139.38583160857434,139.38583160857434,139.38583160857434,139.38583160857434,9683680254.365845
2025-06-20 21:00:00,140.96417459475944,140.96417459475944,140.96417459475944,140.96417459475944,9966555480.538322
2025-06-20 22:00:00,140.29384160061056,140.29384160061056,140.29384160061056,140.29384160061056,9988234670.664093
2025-06-20 23:00:00,139.07804622060223,139.07804622060223,139.07804622060223,139.07804622060223,9880966464.82853
2025-06-21 00:00:00,140.06443368517282,140.06443368517282,140.06443368517282,140.06443368517282,9856129890.37268
2025-06-21 01:00:00,140.00589502582423,140.00589502582423,140.00589502582423,140.00589502582423,9821152396.517052
2025-06-21 02:00:00,140.2166279240568,140.2166279240568,140.2166279240568,140.2166279240568,9863864514.369522
2025-06-21 03:00:00,140.00853192541777,140.00853192541777,140.00853192541777,140.00853192541777,9789157753.144691
2025-06-21 04:00:00,140.81135979658646,140.81135979658646,140.81135979658646,140.81135979658646,9917625746.751482
